,id,anonymous,hostProgramName,graduatingYear,isAlumni,jobTitle,program,overallScore,overall,curriculum,jobSupport,review_body,school,school_id
823,253043,0,Software Engineering,2019.0,1,Software Engineer,Software Engineer Track: In-Person,5.0,5.0,5.0,5.0,"I'm not gonna sugar coated this. People get kicked out for failing 2 assessments. This was the single most difficult, stressful, mentally taxing, emotionally challenging, and wonderful experiences in my life. This is the best decision I've ever made.... Read More Expect the workloads of 100 hours a week, especially if you want to get good. I came in with a lof of imposter-syndrome, and at the end of it, I can build full-stack applications from scratch. I've become a lot more confident in my skills and how I communicate to potential employers, as I type this I have a few on sites scheduled next week.Read Less",app-academy,10525
824,253056,0,Software Engineering,2019.0,1,Software Engineer,Software Engineer Track: In-Person,5.0,5.0,5.0,5.0,"App academy is great, intense and immersive. They kind of forget about you around the end of the program. If you want to learn fast and quick, you get what you put in.",app-academy,10525
825,253067,0,UX/UI Design,2018.0,1,UX Designer,,5.0,5.0,5.0,,"Pros:-Attentive mentor who supports your learning journey-Course content from many different authoritative resources-Easy to follow online curriculum -Ability to put your your course on hold if necessary-In-depth and broad scope of learning all levels... Read More of UX design-Hands-on interviewing with participant interaction-Completed step-by-step projects go toward final capstone project-Very understanding staff/faculty relating to schedule, inquiries and costsCons:-First mentor left in the middle of course but all worked out for the better-A couple course resources might need updatingWas asked by my employer to transition from graphic designer to UX designer, which was quite a jolt for a person who is later in his career. Despite reading books and taking Lynda.com classes, I really didn't have an idea of what all was involved in UX design; as I learned with Springboard, it goes much deeper than creating user interface art for webpages. Springboard helps to walk one through the entire process from beginning to end--which is actually not the end--since by its nature the entire design process is constantly improving itself for the end user. You are provided with an experienced, working-in-the-field, accessible mentor, who helps walk you through the process, provides support and valuable feedback as you go. Another plus is the curriculum isn't presented from just one viewpoint, it's given from a variety of industry experts, presenting the student with multiple perspectives and providing great resources to follow after the class is completed. Overall I would recommend Springboard to anyone who is interested in the field. It has been a great way for me to become more knowledgeable and immersed in the field. It's a very reasonable, steady learning stream with bite-sized attainable goals that all add up to the final project, which ultimately illustrates the entire UX process in a clear and meaningful way.Read Less",springboard,11035
826,253072,1,Software Engineering,2019.0,1,Software Engineer,Software Engineer Track: In-Person,5.0,5.0,5.0,5.0,App Academy changed my life. I went in with no coding experience and left with the ability to build apps and get a job in tech. Just be ready to put the work in all day every day for the entire cohort for success.,app-academy,10525
827,253076,0,Data Science,2018.0,1,Machine Learning Engineer,Data Science Career Track,5.0,5.0,5.0,5.0,"The curriculum is well structured and the mentors are a great deal of support for the price. The only thing that I had trouble with was completing the program in the advertised amount of time. I think in total I averaged about 25-30 hours a week over... Read More the course of 7 months, but that could have been due to the complexity of my capstone projects. I definitely learned a ton in that time period though and they were very supportive the whole time!Read Less",springboard,11035
828,253077,0,Software Engineering,2019.0,1,,Software Engineer Track: In-Person,5.0,5.0,5.0,5.0,"App Academy is not an easy program. That being said, you will be able to learn an incredible amount in a limited amount of time. The program will definitely push you to your limits, so you have to be ready to put in the work. While challenging, App Academy... Read More has also been an incredibly fulfilling program. Although you will feel behind at times and like you have no clue what is going on, that is ultimately part of the process. Assuming that you put in the work that is required, there is no reason you can't be successful in completing the program.Read Less",app-academy,10525
829,253078,0,Software Engineering,2019.0,1,,Software Engineer Track: In-Person,5.0,5.0,5.0,5.0,"Before deciding to attend a bootcamp, I did the same thing you are doing. I read review after review, trying to gauge the value a program like this one might offer me. My previous experience with coding was a grand total of one Intro to C++ class at a... Read More local community college, and a few of UC Berkeley's online Software Development Certificate classes (none of which I personally recommend, but that's a story for another day). Once I had decided that the bootcamp path was one I would take, I began the arduous task of selecting the RIGHT bootcamp. Ultimately, I decided that an in-person program was the right fit for my learning style. Living in the SF Bay Area, there seemed to be two choices. I asked friends and family, that work in the tech industry, to take a look at the syllabi, read all the reviews, and had a few sleepless nights. I ultimately chose App Academy as the school I wanted to attend, participated in their online bootcamp prep program, and a few months later I was rewarded with acceptance into their program. Then the really difficult part began . . .  This program is intense, it's designed that way and they make no apologies about it. You are forced to constantly learn new material, never truly feeling comfortable before the next topic is laid before you. A week into the course, I was sure that I would not make it. I came home everyday to my wife and told her that I had no idea what was going on, that I was barely hanging on, that many other people surely had a better grasp of the material and I was doomed. I spent hours each day after class and every weekend up at the school, working on homework or studying for assessments. App Academy is quick to point out that almost everyone has these feelings, and it's Imposter Syndrome in full effect. They chose you for a reason, they say. You are supposed to be here. For myself, these feelings of inadequacy continued through the course. Though you do get comfortable with a general feeling of unease and helplessness. I will also say, that despite these feelings, I did feel supported throughout the program. I could ask questions whenever I wanted, help was available from TAs and my fellow students. The bonds formed in this stressful situation, and the assistance that you are able to both receive and give to those around you helps keep you grounded and headed towards the finish line. I've heard a lot of talk about the structure of Assessments, and the policy of being asked to leave if you fail 2 of them. Is the system perfect? No, it is not. Is fear an amazing motivator? Yes, it certainly is. Is watching good, hardworking, smart people walk out the doors early a painful experience? Without a doubt. Is there a better way to do it? I truly don't know. But that is the process that App Academy has chosen, so just know what you are getting into. If you are not able to calm yourself down in extremely stressful testing situations, these tests are going to be hard. But, if you do the work, if you go over the practice tests and make attempts to understand the material to the best of your ability, if you are honest with yourself about the information you do not understand and ask questions, you will be fine. If I made it through, you can too. As I write this, I am at the end of the program, with just a few days left. The Job Search part of the program is much different than the instructional portion. There is much less structure, the occasional lecture on soft skills, networking, reumés, interviewing questions, and further work on some algorithms and data structures. Some people enjoy this portion, some hate it. Some feel abandoned, some use it to finally focus on what they really find interesting. I don't really have any issues with it. I'm happy to be provided with the school's perspective on how to get a job in a very competitive industry, but the quick switch from an extremely structured environment to one where you drive the process can have one feeling lonely. In the end though, you are the only one responsible for your career and you have to start providing yourself with motivation and guidance at some point in time. Overall, I can honestly say that I would make the decision to come back to App Academy again. I have learned invaluable skills, and I have a path to a job doing something that I love. There is still a lot of work left to do. I will have to go back and dive deeper into nearly all of the concepts covered in the course. I don't believe that most people come out able to get a job the next day, but I would never have made the progress that I did without the rigor and stress that came along with the program. The bootcamp experience is definitely not for everyone. But if you do chose to take this path, I believe that you will find it very rewarding. As others have stated, and in the interest of full disclosure, I am being offered a sweatshirt as motivation for writing a review. I believe everything that I have written, and it is my honest assessment of the program and my experience in it. Best of luck in your search, and in making a life altering decision. Happy coding. . . .Read Less",app-academy,10525
830,253087,0,Data Science,2019.0,1,,Machine Learning Engineering Career Track,4.7,4.0,5.0,5.0,Pros:  - You never run out of material to view and learn from. - Round the clock personalized support from a wonderful staff. - Quick and timely feedback on assigments.Cons: - Some material is repetitive (Can be both good and bad) - A bit lengthy. Would... Read More be nice to shorten the curriculum. - Too few assignments.Read Less,springboard,11035
831,253101,0,UX/UI Design,2019.0,1,UX Designer,UX Career Track,4.7,5.0,4.0,5.0,"Prior to committing to Springboard's UX Career Track, I spoke to several different representatives and mentors from different programs to help me pick the most suitable one for me. While Springboard doesn't necessarily always have their own content for... Read More the curriculum, the articles, videos, and project briefs were very well-curated and the mentors I came into contact with were all very professional and helpful. I am not sure that this program is for everyone but that has nothing to do with Springboard: If you're not a self-driven perfectionist, doing an online course at this intensity could become very overwhelming. However, I do think the mentor program helps give students the extra kick they might need to stay on track. Thanks to my mentor, who later took on the role of a 'colleague' and a 'friend' in addition to a 'mentor', I had a great time discussing and debating my research and design decisions with her. I also loved the professional research presentation and portfolio walkthrough—I was matched with some amazing UX professionals who gave me invaluable feedback and assured me of my talent and abilities. The only con I can really think of is that the course is essentially designed in a linear fashion and students often do not look through future units when they're working on something already. However, with the industry project and several presentations and mock interviews in the latter part of the course, time allocation and planning can become tricky if students want to finish the course in a certain time frame (for me, it was 4 months) and didn't plan ahead enough. It would be wonderful if there was a more user-friendly check list that provided students with more information on what's coming up next (e.g. deliverables and interviews expected in the next two units).I really loved this program and am proud of what I learned and compiled for my portfolio! I think three projects is the perfect number!Read Less",springboard,11035
832,253109,0,UX/UI Design,2019.0,1,Product Designer,UX Career Track,5.0,5.0,5.0,5.0,"UPDATE (Got a job!)This is the absolute best UX bootcamp you will find for the price and quality. I found contract work 2 months after applying for jobs and continue to receive career support as I look for full-time positions. I was also able to complete... Read More the course in half the time for half the price. If your curious about how to complete the track super fast and efficiently please DM me - andrew.hopkins.d@gmail.com - I'd be happy to send you some lessons learned or answer questions :) Feel free invite me on LinkedIn or view my portfolio there to gauge what you might come out with: https://www.linkedin.com/in/drew-hopkins-53052a114/ REVIEWI thoroughly researched all of the other options before entering into this track, this one's the best. Other bootcamps charge $10,000+ for coursework that teaches the same principles over the same length of time. Additionally, springboard comes with a straight-forward job guarantee. The quality of the course material is repellent. I’m an avid learner and have taken many online courses through community colleges and state colleges. The amount of knowledge you gain and support you get from springboard makes universities look slow, petty, wasteful, unresourceful, and greedy. Much of the course material is drawn from online sources, but this is now common practice in higher academia. The coursework is highly informative and of sound quality (rivaling and surpassing the quality of a HCI course I took at PSU for example). What’s more, at the end of the career track you will also have a portfolio and a website platform to showcase all your work - critiqued by senior designer to make sure it looks right. And a CV and cover letter that is evaluated by those same designers. You also get a weekly one-on-one mentor throughout the length of the course. My mentor, Ciarda, tailored every session to my needs, was efficient beyond compare, and was always accessible. You can also schedule help from additional mentors whenever you need. Finally, the administration of springboard is flexible, personable, and does right by its students. I had the intention to complete the 6-month track within 3-months (I was on the month-to-month payment option so this would make the course $2,000 less for me). There were a few set-backs that pushed me a couple days past this deadline. The career track manager, Dave, very kindly worked with me through the obstacles to make sure everything worked out fairly. Going into it, I was worried a bootcamp might just be another form of degree-mill. The company isn’t about extorting students for money, but really wants to empower students to and earn a good name doing so. Way to go! I’ll likely be coming back for the AI/Machine Learning track once I get my Python up to speed. :)Read Less",springboard,11035
833,253112,1,Software Engineering,2019.0,1,,Software Engineer Track: In-Person,4.7,5.0,4.0,5.0,"Overall, this was definitely one of the most rewarding experiences I have had. I learned an incredible amount of information and feel confident in my skills as a software developer. You can tell that a lot of time and effort is put into the curriculum... Read More and that they are always striving to improve upon it. I believe that everyone on the teaching staff really cares about their students' success and are constantly going out of their way to make sure everyone is getting the help they need to succeed. I would recommend this course to anyone who is looking to transition careers into software development.Read Less",app-academy,10525
834,253139,0,Software Engineering,2019.0,1,,Software Engineer Track: In-Person,4.7,5.0,5.0,4.0,"Probably one of the most intense and grueling 12 weeks in terms of learning and work. But knowing myself, I would't have been able to learn as much as I have without App Academy.",app-academy,10525
835,253196,0,UX/UI Design,2018.0,1,,UX Career Track,4.7,5.0,4.0,5.0,"I wasn’t entirely sure if I wanted to go for a career transition and take an online course. But after reading up on Springboard and talking to their team members, I decided to take the plunge and go for it.I noticed that curriculum is mostly made up of... Read More content that you could find on the web. I found that iffy at the start but then I appreciated how it was presented and how it helps you better digest what’s being taught.The Springboard team is really amazing! Their responses were quick, professional, and reassuring. How they handled issues with the projects and people involved was done very well.The mentor system is what I appreciate the most from this course. Not only did his experience and guidance help me transition into this new career path, but his life advice helped shape me to be a better person.Easily, I would recommend Springboard for anyone interested in trying or learning more in UX Design.Read Less",springboard,11035
836,253201,1,Software Engineering,2019.0,1,,Software Engineer Track: In-Person,4.7,5.0,5.0,4.0,"App Academy is an intense program, especially if you are doing the in-person course. Make sure you understand what you are signing up for. You can expect to spend at least 90 hours a week there and if you take your foot off the pedal during the program,... Read More it becomes really easy to fall into a vicious cycle of doom and gloom.That being said, I enjoyed learning not only how to code in the leading languages and frameworks out there today but also how to develop a sense for different coding cultures found in industry. I also can't thank the instructors enough for their dedication and support. They go above and beyond to teach you the tools and mindset to succeed. I genuinely feel that everyone who makes it through the curriculum comes out with a sound foundation in all aspects of software engineering, from pair programming and debugging code to whiteboarding and solving algorithms. Not to mention that this will be the best opportunity to connect with and make lifelong friends in the industry.One thing I do have to add is that a/A probably still has a lot of room to improve on both structuring the latter parts of the curriculum and stabilizing the volatility of the staff size from month to month. Unfortunately, our cohort had the pleasure of facing the peak of a staff shortage right as the regular curriculum ended, which I think curbed a lot of the momentum going into capstone projects.All in all, this was undoubtedly the most rewarding learning experiences I've had. If a/A suddenly introduces an advanced-level course tomorrow, I would not hesitate to do this all again.Read Less",app-academy,10525
837,253290,0,,2019.0,1,,,5.0,5.0,5.0,5.0,The course definitely covered everything necessary and the mentorship was exceptional. I feel that everyone truly cares about your success. Be sure to read the fine print before enrolling though.,springboard,11035
838,253568,0,UX/UI Design,2019.0,1,,,5.0,5.0,5.0,5.0,it was an excellent program if you want to make or improve your portfolio. Mentors are very good and knowledgeable.,springboard,11035
839,253660,1,Data Science,2018.0,1,,,4.7,5.0,5.0,4.0,"The Springboard Data Science track is a well-rounded bootcamp program. Over the course of six months, there are two major projects, weekly calls with an industry professional, several career coaching sessions and ample study material. The cohort participation... Read More is a little lacking but for a program that is online and for working professionals that is to be expected. I wish there were more post-bootcamp resources available regarding interview prep. Overall this is well worth the price and students will get the most out of this program.Read Less",springboard,11035
840,253756,0,Data Science,2019.0,1,,,5.0,5.0,5.0,5.0,"As a working professional, I've learned that constant learning is essential for career success! As such, I had a great experience with Springboard's data science courses and was expecting the same out of their business analytics course. I really enjoyed... Read More learning about the various concepts taught in the program: data modeling, dashboarding, customer life-time value among many others. Despite being familiar with the basics of these and other concepts (I have a Master's Degree in a program that covered these areas) I was very surprised at how much I didn't know and how much I learned through Springboard.The course work is challenging and have applied it to my current work on various projects. However, the most valuable aspect of my experience with this program was the mentorship I received as I completed the course. My mentor was someone who provide some of the most valuable advise and guidance with respect to business analytics. Being a business analyst himself it was great to hear about this field from someone who has been working with these concepts at such an advanced level.I summarize this review by saying that my expectations were exceeded, I learned a lot, and I was able to apply the concepts and advise I received in this course immediately to my work. I whole-heartedly recommend this course if you are interested in learning about (or learning more about) business analytics. Enjoy!Read Less",springboard,11035
841,254167,0,Data Science,2019.0,1,,,4.7,5.0,4.0,5.0,"The Springboard Data Science Career Track course provides more resources than I expected. These include the weekly calls with a professional for mentoring, career calls to talk about aspects of applying and making contacts and refining a resume and LinkedIn... Read More profile, mock interviews that were a great motivation to prepare for, and individuals who can review projects and code. I was impressed by the number of resources and their quality. My mentor helped me understand a solid strategy for making contacts with individuals at companies for referrals. Another resource is the free access to DataCamp during and after the course, which is effective at teaching concepts and code. The main suggestion I would make to improve the course is providing supplemental resources to deepen knowledge of a topic if one wanted to increase understanding.Read Less",springboard,11035
842,254367,0,UX/UI Design,2019.0,1,,,5.0,5.0,5.0,,"Springboard's curriculum is a nicely curated selection of resources around the web that pay attention to the core concepts of UX design, starting with its history and evolution and continuing into a nicely-paced guide to doing the steps yourself. I think... Read More the real star of the show is the 1:1 weekly mentor calls included in the course, which do well to provide a real voice to real world experience, and have the added bonus of keeping you on task.Read Less",springboard,11035
843,254369,1,Software Engineering,2019.0,1,,,5.0,5.0,5.0,,Great program that will really test your resolve and push you to new limits. All of the time estimates that you see in all of these reviews are indeed accurate. Loved working with my fellow students and teachers (TA's). Reflected with my co-workers on... Read More how far we have all come in this relatively short amount of time. Highly recommend!Read Less,app-academy,10525
844,254379,0,Software Engineering,2019.0,1,,,5.0,5.0,5.0,5.0,"App Academy is a fast-paced program for getting you practical experience with many different relevant technologies in a very short amount of time. Right off the bat once the immersive portion kicked into high gear, we got exposure to Git, data structures,... Read More and we were pair programming daily through the day’s projects. The curriculum is well structured for layering in new technologies, and before you know it you’re familiar with relational databases and doing a deep dive into the inner workings of Rails. Things move at a bewildering pace, and it’s very easy to get caught off guard by this early on if you’re not careful. The looming thought of getting kicked out over failing two assessments can be extremely unsettling, but this risk/reward setup also puts the entirety of the cohort into a hyper focused mindset. And it creates a unique environment for learning if you can sublimate the anxiety of it. Even through the online setup, it was surprising just how much there was a sense of community. You spend hours every day with your classmates, and even through a computer screen I felt like I got to know a lot of them really well. I don’t know how they’re able to isolate so many brilliant people into these cohorts, but they clearly have very efficient and calculated screening mechanisms in place to ensure they’re taking quality people into the program. The TA’s are fantastic. The student to teacher ratio is very favorable for student teacher interactions, and they were consistently pivotal in getting me on track with the material on pace to get through the assessments. It’s a lot of information so be 100% prepared to have no life while you’re working through the curriculum. I thought 100 hours a week would be an exaggeration but I was consistently logging 95-100 hours each week studying the material straight through the weekend. You get to build your own full stack project using the core stack of the curriculum, as well as other projects with additional technologies that you learn past the React portion of the course. They’re in a re-vamping phase with their curriculum with less of a focus on Ruby as far as I understand, so this is something to bear in mind moving forward. I’m confident that however they re-structure the curriculum will be just as effective as the current setup they have in place and I’m sure it’s necessary given the industry’s trending away from Rails, but any large scale overhaul of a curriculum carries with it at least some amount of risk. I felt like the React portion was great. Past that things were still mostly well structured with minor hiccups. There were portions I felt were too rushed. For example, we had about a weekend to learn the MERN stack before we were working in a team to build an application in it that following week. Pieces of this curriculum might need some revision. Maybe something as simple as having at least one additional project with the MERN stack before having students code in a team environment in it. However I really enjoyed the Docker portion of the curriculum, and it was fun building an additional project with GraphQL / Apollo. I’ve heard this part of the curriculum is at the moment isolated to the online setups. You get to build a project in Vanilla JavaScript at the end of the course as well. App Academy’s deferred payment plan was a strong draw for me personally. I felt that this established them as an institution willing to take on a lot of risk investing in the people they take into the program, and shows that they’re confident their curriculum will get people placed in well-paying positions upon finishing. I’d honestly like to see more institutions of higher education adopt a similar financing approach. There are pros and cons to deciding on doing the online setup instead of an in-person setup, and I do believe an in-person setup would have been very fulfilling. Some people would say the in person setup is vital to the whole App Academy experience. But I do like that the online setup at least had a longer space of time for absorbing the material. You get a month prior to the official immersive portion of the cohort to get solid with software engineering fundamentals. And the TA’s were always readily available to answer any questions I might have, so at least on the learning side there was nothing lost in translation going this route. An in person bootcamp really wasn’t feasible for me personally, and I would expect it’s not for many others planning on applying. All things considered the past 24 weeks have been a grueling yet highly rewarding experience. You get out of it what you put into it, and you have to put a lot into it if you want to get through the totality of the curriculum.Read Less",app-academy,10525
845,254383,0,UX/UI Design,2019.0,1,,,5.0,5.0,5.0,,"My experience with Springboard was AWESOME. I started the program with no experience, the curriculum, mentors and career coaches were excellent. I had a terrific time learning and now I have invaluable skills!",springboard,11035
846,254387,0,Software Engineering,2019.0,1,,,5.0,5.0,5.0,5.0,"This course was very tough, but in the end I'm very happy that I took it. It was such a rewarding experience and I have learned many valuable things throughout the course. All of the TAs I have met were super friendly and highly knowledgable in the curriculum.... Read More If you're ever struggling (which I have been many a time), they take the time to sit with you and walk you through what you need help with. There is plenty of material for you to go through and study, and they also provide a lot of resources for you to use. By the end of the programming you're building your own websites by yourself and with a team. The satisfaction of creating your own functional website from scratch is very satisfying, kind of like the cherry on top of the program. If I could complain about one thing, it would probably be the amount of videos we had to watch during class on certain days. I feel like the in person cohort would have been better when it came to those days. However, that being said, my overall experience has been wonderful and I have learned so many things here at App Academy.Read Less",app-academy,10525
847,254462,0,Digital Marketing,2019.0,1,,,5.0,5.0,5.0,5.0,"I started out on the Digital Marketing Career Track only to land a job half way through the course so they allowed me to finish the program within the Professional Track. This alone speakes volumes to the flexibility and support the program brings to... Read More bear. I have over 10 years B2B Email Marketing and Website management experience, but it was dated (early 2000s). Thus, I was looking for a way to upgrade my skill set and also use real-world experiences. For example, I was able to partner with a local Family Law Practice that was just getting off the ground and use their business as my main project to build demand generation and other Digital Marketing tactics around using real dollars. It was awesome to see how the curriculum, and great support from an industry specific mentor melded well together to allow me to build and execute a Digital Marketing Plan for the law firm. I then also had practical experience to apply elsewhere and demonstrate to employers I had some level of expertise in some of the newer Digital Marketing areas I lacked from my past positions.Read Less",springboard,11035
848,254492,0,Data Science,2019.0,1,,,5.0,5.0,5.0,5.0,"I'm so thankful I enrolled in this bootcamp. The curriculum was very comprehensive, delving into statistical concepts, data wrangling, and Python with machine learning applications (and more). The mini projects and 2 capstone reports really allowed me... Read More to hone my Python and analytical skills. Moreover, the career support and the mentor support were invaluable. Having weekly calls with my mentor really helped in terms of direction for my projects and with any miscellaneous curriculum questions. Interviewing skills and networking is part of the curriculum, so you're set up for success from the beginning. I was able to get a Data Science job (albeit with prior data experience) after 3 months of the the bootcamp; the portfolio I've created through Springboard was a major asset in my interviewing process.Read Less",springboard,11035
849,254662,0,,2019.0,1,,,5.0,5.0,5.0,5.0,"Very well managed program, teaches you the ins and outs of R and who to process data properly and learn to code",springboard,11035
850,254719,0,Data Science,2018.0,1,,,5.0,5.0,5.0,5.0,"Enrolling at Springboard was one of the best decisions I've ever made. I decided I wanted to be a data scientist while I was working on my Mechanical Engineering degree. A couple of months before graduating, I searched for Data Science bootcamps that... Read More could offer me a pathway to attaining a data science position. I found Springboard during my search and was really impressed by how intensive and rich the program was. Needless to say, enrolling has been one of the best decisions of my life. The assignments, reading and projects really help prepare you to be a data scientist and the career support is world class. I would highly encourage anyone looking to get the skills to be a data scientist, to really consider enrolling in Springboard.Read Less",springboard,11035
851,254720,0,Data Science,2018.0,1,,,5.0,5.0,5.0,5.0,"Enrolling at Springboard was one of the best decisions I've ever made. I decided I wanted to be a data scientist while I was working on my Mechanical Engineering degree. A couple of months before graduating, I searched for Data Science bootcamps that... Read More could offer me a pathway to attaining a data science position. I found Springboard during my search and was really impressed by how intensive and rich the program was. Needless to say, enrolling has been one of the best decisions of my life. The assignments, reading and projects really help prepare you to be a data scientist and the career support is world class. I would highly encourage anyone looking to get the skills to be a data scientist, to really consider enrolling in Springboard.Read Less",springboard,11035
852,254767,1,UX/UI Design,2019.0,0,,,5.0,5.0,5.0,5.0,"I had done my research into choosing this course, and it is the best school to sign up for if you are working full-time. The curriculum is well-paced and offered a lot of technical coursework to supplement my existing knowledge on product design. The... Read More support I received was absolutely fantastic. Everyone was gracious and understanding to my needs. I also noticed the community has been growing quickly since I've last sign up.Read Less",springboard,11035
853,254806,0,UX/UI Design,2018.0,1,,,5.0,5.0,5.0,5.0,If you're looking to get into UX Design but don't know where to start. Springboard's curriculum is the one to go with. You'll work with a UX Mentor and a career coach. Don't need design experience.,springboard,11035
854,254809,0,UX/UI Design,2019.0,1,,,5.0,5.0,5.0,5.0,"You can really tell how much work Springboard puts into developing their students- there's been a lot of talk about people dropping out of this course but if you put in the effort, the Springboard team really does support you every step of the way. They... Read More made sure I was matched with a brilliant mentor, had on-demand mentor calls with plenty of availability, and they're even starting in-person meetups or recommending events/workshops to go to so it doesn't feel like a disconnected online experience. It's totally worth the price and will give you the right skills and real insight to fuel your job search after completing the course.Read Less",springboard,11035
855,254852,0,Digital Marketing,2019.0,1,,,5.0,5.0,5.0,,"I recently completed the Digital Marketing course at Brainstation in Toronto. Wow. I will be candid when many colleagues and friends told me not to take a course at Brainstation, but rather to use free online learning tools. As a diehard classroom nerd,... Read More I am very satisfied with my choice to take the plunge and go to Brainstation. The course material was invaluable and the accelerated format really immersed you in the subject matter. The most valuable aspect for me was expanding my network with other digital marketers and entrepreneurs. Meeting people face to face at Brainstation is exactly why you should go to Brainstation. Many of us in the classroom were starting our own business, expanding our clientele and knowledge or hoping to be digital marketers. I made incredible connections which I know will fuel future success. I would recommend Brainstation to anyone, and I am hoping to do another course soon!Read Less",brainstation,10571
856,254918,0,,2019.0,1,,,5.0,5.0,5.0,5.0,"At first, I was a little nervous taking this course due to my limited background in this particular field, but I felt that it was a necessary component to add to my profile to help further my career. Following the introduction meeting, before the course... Read More started, the student advisors took time to answer any questions those starting the course had and did let us all know that this course was designed for those with limited experience in this field, which soothed my nerves. They also let us know that they (the student advisors) were there for any questions or concerns we may have had throughout the duration of the course, which was also very calming. When the course started, your mentor set up weekly Skype chats and you have your first introductory call with them, where you discuss your previous background, what it is you hope to gain from completing the course and ultimately, get to know them.When starting the course, you are presented with a library of knowledge for Excel with readthroughs and instructional videos ranging from basics to more advanced functions which becomes very helpful as the course moves on. It was also great that you can revisit these lessons, any time you get stuck.As you move forward into the case studies, you are given all the information needed. Extra material is provided that will help you specifically for the case you are working on complete with mock scenarios. What is required of you in each case study, is laid out in a way that is easy to follow and removes any guessing on your part.Although I was told to make sure your mentor is right for you and you feel comfortable working with them, mine was very helpful and knowledgable. **Do make sure you feel this way, if not, speak to your student advisor** They are there to help and guide you, not give you the answers and your weekly calls are key to being successful. They will review your progress and give you revisions to make if needed.Each case study I completed, focused on a different scenario (Forecasting, Root Cause Analysis, and Customer Segmentation) and really help me see the data I work with on a daily basis in a new light and made me think to myself, ""I could be doing better at this"" and as I was moving along in the course, I felt that my work had changed also, so I was taking what I learned and applying it immediately.FInal thoughts: It is a great course if you are looking to expand your knowledge in this particular field. The material is easy to follow and you stand to learn a lot from it.Read Less",springboard,11035
857,255045,0,Data Science,2019.0,1,,,4.7,5.0,5.0,4.0,"Completing a couple well thought-out projects is really valuable, especially for someone who doesn't have any work experience in data science. Doing these types of projects would have been very difficult on my own. Additionally, having a mentor to consult... Read More with every step of the way provided reassurance more than once. You always knew you had help if you got stuck. Lastly, I really enjoyed the community aspect of the course. It provided a forum for Q/A, and often my question had already been asked by another student, so I was able to get an answer immediately. This was great for those moments when you're stuck on an assignment and don't want to wait for your mentor's email or call. Advice for those considering the course:1. Keep a steady pace. Plan out in advance how much you will work on the course each day.2. Work hard on all the assignments, but especially the projects. What you put in is what you get out.Read Less",springboard,11035
858,255069,0,UX/UI Design,2019.0,1,,,4.7,5.0,4.0,5.0,"I just completed an online 10 week UI/UX Design course. Taking this BrainStation course was probably one of teh best moves I've made for my career development. I was previously working in the UI/UX field as a designer, and realized that I was lacking... Read More in some areas, specifically process. Although there was a lot of informtaion given in the course that I was previously familiar with, what I did learn has already proven to be tremendously benificial to my career development.My instructor brought lots of real world, industry examples and experiences to each class and presented the content in an easy to understand, yet thorough manner which made learning and following along easy and enjoyable.I would highly recommend this course to anyone looking to switch careers, or make a lateral move within the industry. It may become a little dry and slow at for designers like myself who were looking more to boost skills than learn from the ground up, but what I did learn will go with me throughout my career development and obtaining the certificate for the course will be a great asset to have as I proceed.Content 9/10Instructor 10/10Course overall 10/10Very happy I did this, I'll be looking at more BrainStation courses in the future.Read Less",brainstation,10571
859,255076,0,UX/UI Design,2019.0,1,,,5.0,5.0,5.0,5.0,"I highly recommend the UX Career Track to folks looking for a comprehensive curriculum suited to prepare you for a life's work in design. The student advisors and Springboard team at-large were a pleasure to work with, extremely professional and tactful... Read More and always helpful. The 1-1 mentor benefit, in my experience, augmented the material and all the projects and, really, all the learning in such a valuable way. It's a long journey and it's a lot of work but Springboard facilitates excellent coordination throughout.Read Less",springboard,11035
860,255082,0,UX/UI Design,2019.0,1,,,5.0,5.0,5.0,5.0,"The Springboard UX Career Track is a great option for a UX design bootcamp if you're looking for something that's not crazy expensive, would like some flexibiity in schedule, and would like some guidance in what steps to take and what topics to learn... Read More more about if you're trying to switch career paths into the field of UX. The curriculum is completely online and self-paced, so it is completely feasible to work a full-time or part-time job while completing this bootcamp depending on how much time per day you would like to commit. The weekly mentor calls with a working UX professional and scheduled calls with a career coach are also super helpful. They also offer on-demand mentor calls if you would like to discuss your projects/curriculum more that once a week. The Career Track specifically also offers a six month job guarentee where you get continued career coaching for the next six months after completing the bootcamp as long as you finish all the bootcamp requirements within the set time. Overall, I had a great experience with Springboard! I just finished the bootcamp and am currently job hunting.Read Less",springboard,11035
861,255782,0,Data Analytics,2019.0,0,,Business Analytics,5.0,5.0,5.0,5.0,Great program. Much more confident in my Excel skills and have a solid foundation in Tableau and SQL. My mentor was a fantastic teacher and was able to relate my new skills to my current work. I am now able to utilize my new skills at my current role... Read More and will be able to include that when I look for new ones.Read Less,springboard,11035
